# Rudder cross-sectional airfoil coordinates
# source        : Wind_Tunnel_Rudder.stp
# frame         : origin at the root leading edge; +X LE->TE, +Y root->tip, +Z thickness
# n_sections    : 200
# n_points      : 200 per section
# section order : TOP to BOTTOM, y = 200.000000 down to y = 0.000000 mm, evenly spaced
# point order   : Selig, TE -> upper -> LE -> lower -> TE
# columns       : x_mm y_mm in that section's own airfoil frame, x = 0 at its LE
#                 and growing aft, y = thickness with the +Z side positive
# 3D recovery   : X = x_le + x_mm,  Y = y_section,  Z = y_mm
# load          : np.loadtxt(path).reshape(200, 200, 2)
# top station   : y = 200.000000 mm, the top of the leading edge (top of the b-rep leading-edge curve)
#                 the tip surface is inclined, so horizontal cuts above this station
#                 cut through the tip blend instead of a complete airfoil and are
#                 not included here
#
# SECTION 1 / 200   y = 200.000000   chord = 137.896469   x_le = 14.000000   x_te = 151.896469
#               x_mm               y_mm
        24.218777234      -11.797364974
        26.084193414      -12.049587186
        28.005470794      -12.280239846
        29.980713306      -12.489087737
        32.007971623      -12.676037523
        34.085245085      -12.840868522
        36.210483676      -12.983614069
        38.381590041      -13.104293277
        40.596421559      -13.202933869
        42.852792461      -13.279783589
        45.148475980      -13.334983343
        47.481206553      -13.368853080
        49.848682058      -13.381735374
        52.248566081      -13.374001785
        54.678490227      -13.346123454
        57.136056455      -13.298608344
        59.618839443      -13.231990569
        62.124388983      -13.146854412
        64.650232402      -13.043843633
        67.193876996      -12.923616030
        69.752812495      -12.786863132
        72.324513540      -12.634303656
        74.906442171      -12.466678312
        77.496050338      -12.284742720
        80.090782408      -12.089252716
        82.688077695      -11.881005262
        85.285372982      -11.660785861
        87.880105052      -11.429381588
        90.469713218      -11.187564257
        93.051641850      -10.936136214
        95.623342894      -10.675876193
        98.182278394      -10.407556226
       100.725922988      -10.131940167
       103.251766407       -9.849782649
       105.757315947       -9.561828786
       108.240098935       -9.268813643
       110.697665162       -8.971456557
       113.127589309       -8.670459573
       115.527473332       -8.366531153
       117.894948837       -8.060354021
       120.227679410       -7.752594775
       122.523362929       -7.443923831
       124.779733830       -7.134990479
       126.994565349       -6.826450648
       129.165671714       -6.518930489
       131.290910304       -6.213067819
       133.368183767       -5.909483401
       135.395442084       -5.608799241
       137.370684595       -5.311614463
       139.291961976       -5.018549692
       141.157378156       -4.730202508
       142.965092196       -4.447175587
       144.713320100       -4.170048013
       146.400336578       -3.899420063
       148.024476749       -3.635871910
       149.584137782       -3.379969160
       151.077780480       -3.132287714
       152.503930799       -2.893379207
       153.861181299       -2.663798571
       155.148192539       -2.444065978
       156.363694394       -2.234709899
       157.506487310       -2.036228303
       158.575443488       -1.849113313
       159.569507999       -1.673829220
       160.487699820       -1.510810031
       161.329112807       -1.360479603
       162.092916586       -1.223226376
       162.778357376       -1.099405664
       163.384758730       -0.989351095
       163.911522202       -0.893360950
       164.358127940       -0.811684086
       164.724135199       -0.744546226
       165.009182774       -0.644817559
       165.212989357       -0.467039040
       165.335353815       -0.244002409
       165.376155390        0.000000266
#
# SECTION 131 / 200   y = 69.346734   chord = 165.589176   x_le = 4.854271   x_te = 170.443448
#               x_mm               y_mm
       165.589176215        0.000000266
       165.547492649        0.246551025
       165.422483923        0.471436119
       165.214275910        0.649461184
       164.923078257        0.747131001
       164.549184177        0.815711361
       164.092970148        0.899128552
       163.554895541        0.997163192
       162.935502149        1.109540807
       162.235413650        1.235959036
       161.455334974        1.376065141
       160.596051593        1.529495864
       159.658428734        1.695835974
       158.643410503        1.874663540
       157.552018936        2.065509786
       156.385352974        2.267904083
       155.144587350        2.481327910
       153.830971410        2.705268454
       152.445827852        2.939182280
       150.990551401        3.182520064
       149.466607395        3.434718185
       147.875530318        3.695188011
       146.218922248        3.963355229
       144.498451250        4.238619796
       142.715849692        4.520388074
       140.872912503        4.808035588
       138.971495365        5.100964756
       137.013512842        5.398554354
       135.000936459        5.700174029
       132.935792708        6.005204606
       130.820161015        6.313009816
       128.656171640        6.622951658
       126.446003538        6.934382379
       124.191882161        7.246651709
       121.896077219        7.559093766
       119.560900391        7.871046316
       117.188703003        8.181828583
       114.781873657        8.490744529
       112.342835826        8.797110963
       109.874045414        9.100193612
       107.377988284        9.399284774
       104.857177754        9.693644533
       102.314152066        9.982522479
        99.751471832       10.265157627
        97.171717453       10.540778659
        94.577486524       10.808604118
        91.971391215       11.067827432
        89.356055643       11.317657795
        86.734113230       11.557294072
